Time,in_V_M1,in_V_M2,in_V_M3,in_V_M4,out_W_M1,out_W_M2,out_W_M3,out_W_M4,V_Batt,j
22169,0.00,0.00,0.00,0.00,-2.81,-2.67,-2.81,-2.66,13.26,8
22179,0.00,0.00,0.00,0.00,-2.24,-1.96,-2.24,-2.10,13.26,9
22189,0.00,0.00,0.00,0.00,-1.68,-1.54,-1.68,-1.54,13.26,10
22199,0.00,0.00,0.00,0.00,-1.26,-1.26,-1.26,-1.26,13.27,11
22209,0.00,0.00,0.00,0.00,-0.98,-0.84,-0.98,-0.84,13.27,12
22219,0.00,0.00,0.00,0.00,-0.70,-0.70,-0.70,-0.70,13.27,13
22229,0.00,0.00,0.00,0.00,-0.56,-0.56,-0.42,-0.42,13.28,14
22239,0.00,0.00,0.00,0.00,-0.42,-0.28,-0.42,-0.28,13.27,15
22249,0.00,0.00,0.00,0.00,-0.14,-0.28,-0.14,-0.14,13.28,16
22259,0.00,0.00,0.00,0.00,-0.14,-0.00,-0.14,-0.14,13.28,17
22269,0.00,0.00,0.00,0.00,-0.14,-0.00,-0.14,-0.00,13.28,18
22279,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,13.28,19
22289,0.00,0.00,0.00,0.00,-0.14,0.14,0.00,-0.00,13.28,20
22299,0.00,0.00,0.00,0.00,0.00,0.14,0.00,-0.00,13.28,21
22309,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.28,22
22319,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.28,23
22329,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.28,24
22339,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.28,25
22349,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.28,26
22359,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.28,27
22369,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.29,28
22379,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.29,29
22389,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.29,30
22399,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.29,31
22409,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.29,32
22419,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.29,33
22429,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.29,34
22439,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.29,35
22449,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,36
22459,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.29,37
22469,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.29,38
22479,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.29,39
22489,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.29,40
22499,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.29,41
22509,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,42
22519,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.29,43
22529,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.29,44
22539,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.29,45
22549,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,46
22559,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,47
22569,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,48
22579,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,49
22589,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.29,50
22599,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,51
22609,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,52
22619,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,53
22629,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,54
22639,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,55
22649,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,56
22659,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,57
22669,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,58
22679,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,59
22689,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,60
22699,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,61
22709,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,62
22719,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,63
22729,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,64
22739,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,65
22749,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,66
22759,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,67
22769,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,68
22779,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,69
22789,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,70
22799,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,71
22809,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,72
22819,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,73
22829,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,74
22839,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,75
22849,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,76
22859,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.31,77
22869,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,78
22879,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,79
22889,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,80
22899,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,81
22909,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,82
22919,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,83
22929,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,84
22939,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,85
22949,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,86
22959,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,87
22969,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,88
22979,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,89
22989,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,90
22999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.31,91
23009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.31,92
23019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.31,93
23029,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.31,94
23039,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,95
23049,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,96
23059,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,97
23069,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.31,98
23079,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.31,99
23089,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,13.30,0
23099,7.50,7.50,7.50,7.50,-0.14,0.00,0.00,-0.00,13.31,1
23109,7.50,7.50,7.50,7.50,-0.14,-0.14,0.00,-0.14,10.50,2
23119,7.50,7.50,7.50,7.50,-1.68,-1.54,-0.84,-1.12,10.85,3
23129,7.50,7.50,7.50,7.50,-2.38,-2.38,-2.10,-2.10,10.64,4
23139,7.50,7.50,7.50,7.50,-3.23,-3.23,-3.09,-2.95,10.37,5
23149,7.50,7.50,7.50,7.50,-4.07,-4.07,-3.79,-3.93,10.85,6
23159,7.50,7.50,7.50,7.50,-4.63,-4.49,-4.49,-4.35,11.08,7
23169,7.50,7.50,7.50,7.50,-5.33,-5.19,-5.19,-5.19,11.14,8
23179,7.50,7.50,7.50,7.50,-5.75,-5.75,-5.75,-5.47,11.69,9
23189,7.50,7.50,7.50,7.50,-6.17,-6.03,-6.17,-6.17,11.61,10
23199,7.50,7.50,7.50,7.50,-6.59,-6.45,-6.73,-6.45,12.13,11
23209,7.50,7.50,7.50,7.50,-7.01,-7.01,-6.87,-6.73,11.70,12
23219,7.50,7.50,7.50,7.50,-7.15,-7.15,-7.43,-7.15,12.11,13
23229,7.50,7.50,7.50,7.50,-7.57,-7.43,-7.71,-7.43,11.90,14
23239,7.50,7.50,7.50,7.50,-7.85,-7.57,-7.85,-7.57,12.23,15
23249,7.50,7.50,7.50,7.50,-8.13,-7.99,-8.27,-7.99,11.93,16
23259,7.50,7.50,7.50,7.50,-8.27,-8.13,-8.28,-7.99,12.50,17
23269,7.50,7.50,7.50,7.50,-8.41,-8.13,-8.55,-8.28,12.24,18
23279,7.50,7.50,7.50,7.50,-8.56,-8.56,-8.70,-8.41,12.50,19
23289,7.50,7.50,7.50,7.50,-8.84,-8.41,-8.84,-8.41,12.16,20
23299,7.50,7.50,7.50,7.50,-8.84,-8.70,-8.98,-8.70,12.36,21
23309,7.50,7.50,7.50,7.50,-8.98,-8.84,-9.12,-8.70,12.36,22
23319,7.50,7.50,7.50,7.50,-9.12,-8.98,-9.26,-8.84,12.44,23
23329,7.50,7.50,7.50,7.50,-9.26,-8.98,-9.26,-8.98,12.49,24
23339,7.50,7.50,7.50,7.50,-9.26,-8.98,-9.40,-8.98,12.75,25
23349,7.50,7.50,7.50,7.50,-9.40,-9.12,-9.54,-9.12,12.43,26
23359,7.50,7.50,7.50,7.50,-9.54,-9.26,-9.40,-9.12,12.64,27
23369,7.50,7.50,7.50,7.50,-9.40,-9.26,-9.54,-9.26,12.64,28
23379,7.50,7.50,7.50,7.50,-9.54,-9.26,-9.68,-9.26,12.50,29
23389,7.50,7.50,7.50,7.50,-9.68,-9.26,-9.68,-9.26,12.47,30
23399,7.50,7.50,7.50,7.50,-9.68,-9.40,-9.68,-9.40,12.52,31
23409,7.50,7.50,7.50,7.50,-9.68,-9.40,-9.82,-9.54,12.53,32
23419,7.50,7.50,7.50,7.50,-9.68,-9.40,-9.82,-9.40,12.54,33
23429,7.50,7.50,7.50,7.50,-9.82,-9.40,-9.82,-9.54,12.72,34
23439,7.50,7.50,7.50,7.50,-9.82,-9.54,-9.82,-9.54,12.73,35
23449,7.50,7.50,7.50,7.50,-9.82,-9.40,-9.96,-9.54,12.88,36
23459,7.50,7.50,7.50,7.50,-9.96,-9.54,-9.96,-9.54,12.67,37
23469,7.50,7.50,7.50,7.50,-9.82,-9.54,-9.96,-9.68,12.91,38
23479,7.50,7.50,7.50,7.50,-9.96,-9.54,-9.82,-9.54,12.61,39
23489,7.50,7.50,7.50,7.50,-9.96,-9.54,-9.96,-9.68,12.69,40
23499,7.50,7.50,7.50,7.50,-9.96,-9.68,-10.10,-9.68,12.64,41
23509,7.50,7.50,7.50,7.50,-9.96,-9.54,-9.96,-9.82,12.78,42
23519,7.50,7.50,7.50,7.50,-9.96,-9.54,-9.96,-9.68,12.58,43
23529,7.50,7.50,7.50,7.50,-9.96,-9.54,-9.96,-9.82,12.86,44
23539,7.50,7.50,7.50,7.50,-9.96,-9.54,-10.10,-9.82,12.63,45
23549,7.50,7.50,7.50,7.50,-9.96,-9.54,-10.10,-9.82,12.87,46
23559,7.50,7.50,7.50,7.50,-9.96,-9.54,-9.96,-9.82,12.60,47
23569,7.50,7.50,7.50,7.50,-9.96,-9.54,-10.10,-9.82,12.78,48
23579,7.50,7.50,7.50,7.50,-9.96,-9.54,-10.10,-9.82,12.61,49
23589,7.50,7.50,7.50,7.50,-9.96,-9.68,-10.10,-9.96,12.80,50
23599,7.50,7.50,7.50,7.50,-9.96,-9.54,-9.96,-9.82,12.58,51
23609,7.50,7.50,7.50,7.50,-9.96,-9.54,-10.10,-9.82,12.97,52
23619,7.50,7.50,7.50,7.50,-10.10,-9.68,-10.10,-9.96,12.70,53
23629,7.50,7.50,7.50,7.50,-9.96,-9.54,-10.10,-9.82,12.87,54
23639,7.50,7.50,7.50,7.50,-9.96,-9.68,-10.10,-9.82,12.64,55
23649,7.50,7.50,7.50,7.50,-9.96,-9.68,-10.10,-9.96,12.76,56
23659,7.50,7.50,7.50,7.50,-10.10,-9.54,-10.10,-9.96,12.75,57
23669,7.50,7.50,7.50,7.50,-9.96,-9.68,-10.10,-9.82,12.66,58
23679,7.50,7.50,7.50,7.50,-9.96,-9.54,-10.10,-9.82,12.73,59
23689,7.50,7.50,7.50,7.50,-10.10,-9.68,-10.10,-9.96,12.89,60
23699,7.50,7.50,7.50,7.50,-9.96,-9.68,-10.10,-9.82,12.71,61
23709,7.50,7.50,7.50,7.50,-9.96,-9.68,-10.10,-9.96,12.83,62
23719,7.50,7.50,7.50,7.50,-10.10,-9.54,-10.10,-9.96,12.90,63
23729,7.50,7.50,7.50,7.50,-9.96,-9.68,-10.24,-9.96,12.66,64
23739,7.50,7.50,7.50,7.50,-10.10,-9.68,-10.10,-9.82,12.63,65
23749,7.50,7.50,7.50,7.50,-9.96,-9.68,-10.10,-9.96,12.70,66
23759,7.50,7.50,7.50,7.50,-10.10,-9.68,-10.10,-9.96,12.72,67
23769,7.50,7.50,7.50,7.50,-9.96,-9.68,-10.10,-9.82,12.61,68
23779,7.50,7.50,7.50,7.50,-10.10,-9.82,-10.24,-9.96,12.80,69
23789,7.50,7.50,7.50,7.50,-10.10,-9.68,-10.10,-9.82,12.77,70
23799,7.50,7.50,7.50,7.50,-9.96,-9.68,-10.10,-9.96,12.88,71
23809,7.50,7.50,7.50,7.50,-10.10,-9.68,-10.24,-9.82,12.69,72
23819,7.50,7.50,7.50,7.50,-10.10,-9.68,-10.10,-9.96,12.94,73
23829,7.50,7.50,7.50,7.50,-9.96,-9.82,-10.10,-9.82,12.66,74
23839,7.50,7.50,7.50,7.50,-10.10,-9.68,-10.10,-9.96,12.77,75
23849,7.50,7.50,7.50,7.50,-10.10,-9.68,-10.24,-9.82,12.68,76
23859,7.50,7.50,7.50,7.50,-10.10,-9.68,-10.10,-9.82,12.74,77
23869,7.50,7.50,7.50,7.50,-9.96,-9.82,-10.10,-9.96,12.66,78
23879,7.50,7.50,7.50,7.50,-10.10,-9.68,-10.24,-9.82,12.92,79
23889,7.50,7.50,7.50,7.50,-10.10,-9.68,-10.10,-9.82,12.62,80
23899,7.50,7.50,7.50,7.50,-9.96,-9.82,-10.10,-9.82,12.87,81
23909,7.50,7.50,7.50,7.50,-10.10,-9.68,-10.10,-9.82,12.74,82
23919,7.50,7.50,7.50,7.50,-10.10,-9.82,-10.10,-9.82,12.76,83
23929,7.50,7.50,7.50,7.50,-10.10,-9.68,-10.24,-9.82,12.61,84
23939,7.50,7.50,7.50,7.50,-10.10,-9.68,-10.10,-9.82,12.84,85
23949,7.50,7.50,7.50,7.50,-10.10,-9.68,-10.10,-9.82,12.71,86
23959,7.50,7.50,7.50,7.50,-10.10,-9.82,-10.10,-9.68,12.97,87
23969,7.50,7.50,7.50,7.50,-10.10,-9.68,-10.10,-9.82,12.65,88
23979,7.50,7.50,7.50,7.50,-10.10,-9.82,-10.10,-9.68,12.79,89
23989,7.50,7.50,7.50,7.50,-9.96,-9.68,-10.10,-9.82,12.70,90
23999,7.50,7.50,7.50,7.50,-10.10,-9.82,-10.10,-9.82,12.82,91
24009,7.50,7.50,7.50,7.50,-10.10,-9.68,-10.24,-9.68,12.57,92
24019,7.50,7.50,7.50,7.50,-10.10,-9.82,-10.10,-9.82,12.63,93
24029,7.50,7.50,7.50,7.50,-10.10,-9.68,-10.10,-9.82,12.72,94
24039,7.50,7.50,7.50,7.50,-10.10,-9.82,-10.24,-9.82,12.91,95
24049,7.50,7.50,7.50,7.50,-10.10,-9.68,-10.10,-9.68,12.80,96
24059,7.50,7.50,7.50,7.50,-10.10,-9.68,-10.10,-9.82,12.79,97
24069,7.50,7.50,7.50,7.50,-10.10,-9.68,-10.10,-9.82,12.90,98
24079,7.50,7.50,7.50,7.50,-10.10,-9.82,-10.10,-9.82,12.62,99
24089,7.50,7.50,7.50,7.50,-10.10,-9.68,-10.24,-9.82,12.61,0
24099,0.00,0.00,0.00,0.00,-12.62,-12.20,-12.62,-12.20,12.66,1
24109,0.00,0.00,0.00,0.00,-6.87,-6.59,-7.15,-6.87,13.22,2
24119,0.00,0.00,0.00,0.00,-7.71,-7.43,-7.99,-7.71,13.24,3
24129,0.00,0.00,0.00,0.00,-6.45,-6.17,-6.45,-6.17,13.24,4
24139,0.00,0.00,0.00,0.00,-5.19,-4.77,-5.33,-5.05,13.25,5
24149,0.00,0.00,0.00,0.00,-4.21,-4.07,-4.21,-3.93,13.26,6
24159,0.00,0.00,0.00,0.00,-3.23,-3.09,-3.37,-3.23,13.26,7
24169,0.00,0.00,0.00,0.00,-2.66,-2.24,-2.52,-2.38,13.26,8
24179,0.00,0.00,0.00,0.00,-1.96,-1.96,-1.96,-1.82,13.26,9
24189,0.00,0.00,0.00,0.00,-1.54,-1.40,-1.54,-1.54,13.26,10
24199,0.00,0.00,0.00,0.00,-1.12,-0.98,-1.12,-0.98,13.27,11
24209,0.00,0.00,0.00,0.00,-0.84,-0.84,-0.84,-0.84,13.27,12
24219,0.00,0.00,0.00,0.00,-0.70,-0.56,-0.56,-0.56,13.27,13
24229,0.00,0.00,0.00,0.00,-0.42,-0.28,-0.42,-0.42,13.27,14
24239,0.00,0.00,0.00,0.00,-0.28,-0.28,-0.28,-0.28,13.27,15
24249,0.00,0.00,0.00,0.00,0.00,-0.00,-0.14,-0.14,13.28,16
24259,0.00,0.00,0.00,0.00,0.00,-0.00,-0.14,-0.00,13.28,17
24269,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.14,13.28,18
24279,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,13.28,19
24289,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,13.28,20
24299,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,13.28,21
24309,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,13.28,22
24319,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,13.28,23
24329,0.00,0.00,0.00,0.00,0.14,-0.00,0.00,0.00,13.28,24
24339,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,13.28,25
24349,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,13.28,26
24359,0.00,0.00,0.00,0.00,0.14,-0.00,0.00,0.00,13.28,27
24369,0.00,0.00,0.00,0.00,0.14,-0.00,0.00,0.00,13.29,28
24379,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.28,29
24389,0.00,0.00,0.00,0.00,0.14,-0.00,0.00,0.00,13.28,30
24399,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.29,31
24409,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.28,32
24419,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.29,33
24429,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.28,34
24439,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.29,35
24449,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.29,36
24459,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.29,37
24469,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.29,38
24479,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.29,39
24489,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.29,40
24499,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.29,41
24509,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,42
24519,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.29,43
24529,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.29,44
24539,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.29,45
24549,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.29,46
24559,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.29,47
24569,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.29,48
24579,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.29,49
24589,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.29,50
24599,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,51
24609,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,52
24619,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,53
24629,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.29,54
24639,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.29,55
24649,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,56
24659,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,57
24669,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,58
24679,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,59
24689,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.29,60
24699,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,61
24709,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,62
24719,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,63
24729,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,64
24739,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,65
24749,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,66
24759,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,67
24769,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,68
24779,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,69
24789,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,70
24799,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,71
24809,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,72
24819,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,73
24829,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,74
24839,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,75
24849,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,76
24859,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,77
24869,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,78
24879,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,79
24889,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,80
24899,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,81
24909,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,82
24919,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,83
24929,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,84
24939,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,85
24949,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,86
24959,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,87
24969,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,88
24979,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,89
24989,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,90
24999,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,91
25009,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,92
25019,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,93
25029,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,94
25039,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,95
25049,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,96
25059,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,97
25069,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,98
25079,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,99
25089,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,13.30,0
25099,7.00,7.00,7.00,7.00,-0.14,-0.14,0.00,0.00,13.30,1
25109,7.00,7.00,7.00,7.00,-0.28,-0.14,-0.14,0.00,10.88,2
25119,7.00,7.00,7.00,7.00,-1.54,-1.26,-0.70,-1.12,11.06,3
25129,7.00,7.00,7.00,7.00,-2.38,-2.38,-2.10,-2.10,10.77,4
25139,7.00,7.00,7.00,7.00,-3.23,-3.09,-2.81,-2.95,11.44,5
25149,7.00,7.00,7.00,7.00,-3.93,-3.65,-3.65,-3.65,10.98,6
25159,7.00,7.00,7.00,7.00,-4.49,-4.49,-4.21,-4.35,11.40,7
25169,7.00,7.00,7.00,7.00,-5.05,-4.91,-5.05,-4.91,11.19,8
25179,7.00,7.00,7.00,7.00,-5.47,-5.33,-5.33,-5.33,11.98,9
25189,7.00,7.00,7.00,7.00,-5.89,-5.75,-6.03,-5.89,11.74,10
25199,7.00,7.00,7.00,7.00,-6.31,-6.17,-6.31,-6.17,12.25,11
25209,7.00,7.00,7.00,7.00,-6.59,-6.45,-6.73,-6.59,11.99,12
25219,7.00,7.00,7.00,7.00,-7.01,-6.87,-6.87,-6.87,12.26,13
25229,7.00,7.00,7.00,7.00,-7.15,-6.87,-7.29,-7.15,11.88,14
25239,7.00,7.00,7.00,7.00,-7.43,-7.15,-7.57,-7.29,12.24,15
25249,7.00,7.00,7.00,7.00,-7.57,-7.43,-7.71,-7.57,12.16,16
25259,7.00,7.00,7.00,7.00,-7.85,-7.57,-7.85,-7.71,12.56,17
25269,7.00,7.00,7.00,7.00,-7.85,-7.71,-8.13,-7.99,12.33,18
25279,7.00,7.00,7.00,7.00,-8.13,-7.85,-8.27,-7.99,12.59,19
25289,7.00,7.00,7.00,7.00,-8.13,-7.99,-8.27,-8.28,12.57,20
25299,7.00,7.00,7.00,7.00,-8.42,-7.99,-8.56,-8.27,12.49,21
25309,7.00,7.00,7.00,7.00,-8.42,-8.13,-8.55,-8.42,12.44,22
25319,7.00,7.00,7.00,7.00,-8.55,-8.28,-8.70,-8.42,12.50,23
25329,7.00,7.00,7.00,7.00,-8.56,-8.27,-8.70,-8.55,12.43,24
25339,7.00,7.00,7.00,7.00,-8.69,-8.56,-8.84,-8.69,12.44,25
25349,7.00,7.00,7.00,7.00,-8.84,-8.42,-8.84,-8.70,12.60,26
